"species","Class","Order","exDiff","FemaleBM","MaleBM","FemaleAFB","MaleAFB","MS","ReprEff","CareMammals","CareAves","Dichro","weights"
"Anas undulata","Aves","Anseriformes",-0.0928147787608027,797.392181930198,917.614685722218,1.12416153319644,1.19835728952772,"1",434.5,NA,-2,0,0.646646323714853
"Anas laysanensis","Aves","Anseriformes",-0.181141542373038,466.756216770816,471.022369828394,0.997125256673511,1.00369609856263,"1",NA,NA,-2,0,0.741320652129888
"Amazonetta brasiliensis","Aves","Anseriformes",-0.109499376677085,442.81632466377,467.714242587998,1.26789869952088,1.13483915126626,"1",NA,NA,-2,-0.2,0.655967901081309
"Falco peregrinus","Aves","Falconiformes",-0.0775993064236907,901.997105778335,587.328911177811,2.28199863107461,4.00657084188912,"1",168,NA,-0.17,0,0.608470083122323
"Todiramphus chloris","Aves","Coraciiformes",-0.0320699969125331,64.1764891659302,66.3115902094615,1.54524298425736,1.52799452429843,"1",93.24,NA,0,0,0.523369275699896
"Grus virgo","Aves","Gruiformes",-0.0166885889019219,2134.8907394092,2473.28010075082,3.04120465434634,3.11731690622861,"1",256,NA,-0.25,0,0.652975775358516
"Melopsittacus undulatus","Aves","Psittaciformes",-0.0463926954220081,38.2158099839753,36.2815480293492,0.820533880903491,1.00588637919233,"1",NA,NA,-1.17,0.2,0.921634113219063
"Buteo buteo","Aves","Accipitriformes",0.640975207153023,817.161998748151,871.447669437922,2.491997262,1.998631075,"1",180,NA,-0.5,0,0.588259269030333
"Pelecanus occidentalis","Aves","Pelecaniformes",-0.0974732502554875,3161,3702,0.999315537,1.998631075,"1",236.6,NA,-0.33,0,0.510058458116698
"Platycercus eximius","Aves","Psittaciformes",-0.168713363129837,102.229926656149,115.193091073261,1.02943189596167,0.97741273100616,"1",NA,NA,-1.25,0.6,0.624755468263222
"Calypte anna","Aves","Apodiformes",0.265421325802015,4.035,4.5,0.997218344,0.999315537,"0",2.24,NA,-2,0.8,0.501740007047966
"Chalcopsitta duivenbodei","Aves","Psittaciformes",-0.0730240849959687,217.664242000307,222.014235987164,NA,4.80492813141684,NA,NA,NA,NA,0,0.461504178305669
"Anser cygnoides","Aves","Anseriformes",0.000137896668551562,3445.78560068073,4137.10587920334,2.66721423682409,1.64818617385352,NA,NA,NA,NA,0,0.717233500298965
"Anser erythropus","Aves","Anseriformes",-0.0779508971849449,1580.90569658504,1738.55781084116,2.97878165639973,2.09609856262834,"1",500,NA,-2,0,0.683167460235525
"Anas sibilatrix","Aves","Anseriformes",-0.0238618909679836,674.412418754981,764.065944280533,1.94934976043806,1.9564681724846,"1",357.75,NA,-1,0,0.717188554856882
"Ptilinopus aurantiifrons","Aves","Columbiformes",0.0884520645582938,NA,NA,NA,NA,NA,NA,NA,NA,0,0.435479359139095
"Ptilinopus iozonus","Aves","Columbiformes",-0.216660448383272,136.139732478314,137.407003416231,NA,NA,NA,NA,NA,NA,0,0.449362005713471
"Ptilinopus jambu","Aves","Columbiformes",0.00889879486242571,128.87811250534,141.533118220043,1.34373716632444,1.6476386036961,NA,NA,NA,0,0.8,0.548601248983001
"Ptilinopus melanospilus","Aves","Columbiformes",0.0168701204687802,104.021773138705,109.772785667053,1.00260095824778,0.987542778918549,NA,NA,NA,NA,0.8,0.617690169847342
"Strix nebulosa","Aves","Strigiformes",-0.0875412868575783,1213.78975435077,882.098991911864,1.97700205338809,2.74798083504449,"1",208,NA,-0.75,0,0.664595726006243
"Urocolius macrourus","Aves","Coliiformes",-0.265636712307422,44.5934738152705,48.7693661945843,1.1791923340178,1.03874058863792,"1",NA,NA,-0.33,0,0.654788449594833
"Balearica regulorum","Aves","Gruiformes",-0.0273807739992598,3707.13653262459,4360.49878124588,3.94360027378508,4.13141683778234,"1",380,NA,0,0,0.739686324030062
"Bubo scandiaca","Aves","Strigiformes",-0.084242428398696,1780.27796875097,1403.37513091435,2.03969883641342,3.04394250513347,"1",381,NA,-1.5,-1,0.769047701964373
"Lamprotornis superbus","Aves","Passeriformes",-0.028621923972758,63.3530521440591,65.0190635580123,1.00177960301164,1.14442162902122,"1",NA,NA,-0.33,0,0.699641502202063
"Leiothrix argentauris","Aves","Passeriformes",-0.195992649822052,22.4842567941603,24.4824250320375,0.901300479123888,0.857494866529774,NA,NA,NA,-0.33,0,0.520325907721707
"Leiothrix lutea","Aves","Passeriformes",-0.0719011447543231,20.5066150517979,21.2202142315778,0.9637234770705,0.923750855578371,"1",NA,NA,-0.67,0,0.70387214053896
"Gallicolumba rufigula","Aves","Columbiformes",-0.0506290989765151,123.750765021096,136.419843413321,0.939082819986311,0.979055441478439,NA,NA,NA,NA,0,0.458827558153933
"Grus japonensis","Aves","Gruiformes",-0.0869314960271761,6801.19740282585,8230.80288827998,4.97138945927447,4.88651608487337,NA,NA,NA,NA,0,0.680335698575956
"Otus bakkamoena","Aves","Strigiformes",0.114210437292011,142,112,NA,NA,NA,NA,NA,NA,0,0.521615940454834
"Athene cunicularia","Aves","Strigiformes",-0.068083379204892,155.195845034483,158.210825642861,0.988364134154689,1.02258726899384,"1",105,NA,-1,0,0.769379104107907
"Aythya americana","Aves","Anseriformes",-0.0505753852908477,857.265576353792,922.429667290076,1.15865845311431,1.08117727583847,"1",604.2111439,NA,-2,1,0.736695110835248
"Aythya baeri","Aves","Anseriformes",-0.0989474499330979,655.038551916671,730.911687290105,0.991649555099247,1.04147843942505,NA,365.5,NA,NA,0.2,0.62549727816462
"Aythya collaris","Aves","Anseriformes",-0.0789160065784363,614.989380691121,660.204599404662,2.44544832306639,0.999315537,"1",459,NA,-2,1,0.609867641111143
"Numida meleagris","Aves","Galliformes",-0.141315773805832,1907.79015075807,1608.54487451657,0.858042436687201,0.873921971252567,"1",344.75,NA,-0.5,0,0.784632891584271
"Ptilinopus superbus","Aves","Columbiformes",-0.0106758370630873,116.353128306712,125.518566768629,1.12361396303901,0.921013004791239,NA,NA,NA,0.5,1.2,0.620398395578516
"Theristicus melanopis","Aves","Pelecaniformes",-0.133477190947045,1317.40076719951,1394.8914981181,2.14893908281999,2.88596851471595,NA,NA,NA,NA,0,0.579865129141891
"Bostrychia hagedash","Aves","Pelecaniformes",-0.0321505199987007,1110.06081851193,1304.67767797918,1.78617385352498,1.82888432580424,NA,177.01,NA,-0.5,0,0.529212988794182
"Pteroglossus torquatus","Aves","Piciformes",0.0469003957633301,213.448693408044,212.442651111064,NA,NA,NA,NA,NA,-1,0,0.446147985497252
"Spheniscus humboldti","Aves","Sphenisciformes",-0.00630275762094328,3949.90715525554,4683.10664752842,2.86379192334018,2.85010266940452,NA,NA,NA,0,0,0.890744938809044
"Cygnus columbianus","Aves","Anseriformes",0.00622420771737128,5762.79592300918,6636.93052430281,7.01519507186858,4.93360711841205,"1",1120,NA,-0.25,0,0.573786737194858
"Anas clypeata","Aves","Anseriformes",-0.024265933784023,519.913785469763,573.250234465166,1.05352498288843,1.16933607118412,"1",400,NA,-2,1.2,0.692229165772487
"Anas discors","Aves","Anseriformes",-0.0336000558774147,332.701713391333,352.500349004288,1.10609171800137,1.10937713894593,"1",290,NA,-2,1,0.664909806171944
"Anas hottentota","Aves","Anseriformes",0.00511990634298235,238.969912169185,242.737959549603,1.0798083504449,0.936892539356605,NA,NA,NA,-0.67,0,0.671352778830781
"Podargus strigoides","Aves","Caprimulgiformes",-0.18250385866074,420.805686113336,501.339643554165,1.7409993155373,1.87515400410678,"1",NA,NA,0.14,0,0.709383533372762
"Spheniscus demersus","Aves","Sphenisciformes",-0.0251096887799184,2872.19681859678,3380.14977307233,3.07707049965777,3.02778918548939,NA,309,NA,0,0,0.871074112270927
"Liocichla omeiensis","Aves","Passeriformes",-0.0291010009239316,33.537119041789,35.2826089874054,0.96974674880219,1.83107460643395,NA,NA,NA,NA,1.2,0.541871890912486
"Garrulax formosus","Aves","Passeriformes",0.175645229077968,NA,NA,NA,NA,NA,NA,NA,0,0,0.425699041250166
"Garrulax milnei","Aves","Passeriformes",-0.105226570444121,66.0943418488107,74.5412430118082,1.20301163586585,0.947296372347707,NA,NA,NA,0,0,0.518361308064778
"Panurus biarmicus","Aves","Passeriformes",-0.0638062467450375,14.7333701411985,14.9797517875137,0.779739904175223,0.883230663928816,"1",28.2,NA,-0.2,0.4,0.554762990234336
"Branta canadensis","Aves","Anseriformes",0.0616897119058544,4458.53152226513,5436.88322792332,2.51170431211499,2.47939767282683,"1",839.45,NA,-0.75,0,0.683799517069328
"Pelecanus crispus","Aves","Pelecaniformes",-0.079418304431144,6997.05044912547,8898.67894388893,4.00547570157426,3.69007529089665,"1",NA,NA,-0.33,0,0.687182685054588
"Phalacrocorax carbo","Aves","Suliformes",-0.0814239460579771,1577.69535208647,1906.70417337984,3.09650924024641,2.79151266255989,"1",217.5,NA,0,0,0.632256352768312
"Chrysolophus pictus","Aves","Galliformes",-0.0373121186613359,596.755816820577,649.273839792909,0.999315537303217,1.05133470225873,"0",233.625,NA,-2,2,0.785612691520969
"Aythya ferina","Aves","Anseriformes",-0.0497648160162615,869,937,1.98439425051335,1.19315537303217,"1",580.8,NA,-2,1,0.728069627626132
"Aythya fuligula","Aves","Anseriformes",-0.0197883372542966,608.128699682509,609.821511166323,1.94934976043806,2.00219028062971,"1",537.6,NA,-2,0.4,0.705526576737687
"Guira guira","Aves","Cuculiformes",-0.0887096563252676,119.854021227738,128.579074644805,0.798357289527721,0.700889801505818,NA,NA,NA,NA,0,0.664927151715633
"Geococcyx californianus","Aves","Cuculiformes",-0.229944527069942,285.911449140328,319.631026281745,0.867898699520876,1.04421629021218,"1",115.2,NA,0.14,-0.2,0.668920623092765
"Anas formosa","Aves","Anseriformes",-0.0911165353996571,424.851207427219,438.686198482174,1.30951403148528,1.62354551676934,"1",229.415048547,NA,NA,1.4,0.715169970167121
"Anas luzonica","Aves","Anseriformes",-0.0659891853784007,746.796038910604,911.943245873032,1.07652292950034,1.22819986310746,NA,NA,NA,-2,0,0.609777018478463
"Anas melleri","Aves","Anseriformes",-0.0828341032122883,935.063926776576,1061.92235684364,0.991101984941821,1.02505133470226,"1",360,NA,-2,0,0.607877014827688
"Anas querquedula","Aves","Anseriformes",0.0490726546212832,340.994665020722,358.863186354845,1.0280629705681,1.24298425735797,"1",229.5,NA,-0.67,0.4,0.632522357616811
"Anas cyanoptera","Aves","Anseriformes",-0.103315933374582,330.366887058281,371.482062395276,0.944558521560575,0.957700205338809,"1",400,NA,-2,1,0.716217566438254
"Chalcophaps indica","Aves","Columbiformes",-0.114527894616812,126.41786903905,133.345525413573,0.820260095824778,0.778918548939083,NA,NA,NA,0,0.8,0.727231998663252
"Treron calvus","Aves","Columbiformes",-0.171415536124625,179,218,NA,NA,NA,NA,NA,-0.5,0,0.48650144042642
"Ardeola idae","Aves","Pelecaniformes",-0.00313608547384818,NA,386.833853889566,NA,NA,NA,NA,NA,0,0,0.519784254675278
"Vanellus armatus","Aves","Charadriiformes",0.0844827434628968,148.971305980812,151.251641800315,2.37426420260096,2.61574264202601,"1",102.3,NA,0.2,1,0.547339923982815
"Ara chloropterus","Aves","Psittaciformes",-0.0589021065723745,1166.01272695603,1181.47891722014,5.80369609856263,5.84832306639288,NA,NA,NA,NA,0,0.752006680617376
"Uraeginthus cyanocephalus","Aves","Passeriformes",-0.351395730217125,11.6457880429124,11.9493271823259,0.995482546201232,NA,NA,NA,NA,NA,0.8,0.644072716500211
"Uraeginthus ianthinogaster","Aves","Passeriformes",-0.20634269747145,12.2,14.3,NA,NA,NA,NA,NA,NA,0.8,0.489493946280004
"Aythya marila","Aves","Anseriformes",0.0241251012638657,958,997,2.07802874743326,0.999315537,"1",629.8,NA,-1.83,1,0.610049465413472
"Aythya nyroca","Aves","Anseriformes",-0.139416003515818,491.409610870605,531.213412570724,1.13127994524298,1.09240246406571,"1",387,NA,-2,0.2,0.804535440216451
"Cochlearius cochlearius","Aves","Pelecaniformes",-0.102399061882413,587.284757472913,669.688202706184,1.87542778918549,1.90636550308008,"1",NA,NA,NA,0,0.606012034543816
"Anas puna","Aves","Anseriformes",-0.0724692559156247,443.786425739499,465.547991193252,1.10198494182067,1.14989733059548,"1",NA,NA,NA,0,0.626786253926354
"Tadorna radjah","Aves","Anseriformes",0.00819313599903632,735.75773043318,840.675792289867,3.07460643394935,3.99835728952772,NA,531,NA,-2,0,0.644922008485552
"Columba arquatrix","Aves","Columbiformes",-0.00710315997866925,384.759060745727,419.073994193383,1.13949349760438,NA,"1",NA,NA,-0.67,0,0.481656662626702
"Columba guinea","Aves","Columbiformes",-0.087196328571447,321.592661349019,315.93682425808,0.986173853524983,1.00917180013689,"1",94.2,NA,-0.33,0,0.622419289932985
"Treron vernans","Aves","Columbiformes",0.161552394625986,145.222723997462,138.678338030411,0.877754962354552,0.927583846680356,NA,NA,NA,-2,0.4,0.522396101446394
"Himantopus himantopus","Aves","Charadriiformes",0.0158551319914107,154.947161836025,163.653142248434,1.88637919233402,2.04517453798768,"1",86.219,NA,-0.33,0.6,0.682447555140774
"Pelecanus erythrorhynchos","Aves","Pelecaniformes",-0.313048490463279,4970,6665,2.997946612,2.997946612,"1",300,NA,0,0,0.59461537109098
"Psephotus chrysopterygius","Aves","Psittaciformes",-0.0646198257937561,44.2647845861417,48.23105448801,1.33908281998631,2.35400410677618,NA,NA,NA,-1,1,0.47348369911208
"Neopsephotus bourkii","Aves","Psittaciformes",-0.0820519899530237,39.9649143064955,45.3989511846622,1.23915126625599,1.10171115674196,"1",NA,NA,-0.67,0.2,0.536248100251502
"Agapornis nigrigenis","Aves","Psittaciformes",0.0525216747739622,46.5414018269681,41.7181227720711,0.851471594798084,0.843258042436687,NA,NA,NA,NA,0,0.702859371291619
"Alectoris chukar","Aves","Galliformes",-0.224028315251689,530.791283267015,624.617642283282,0.747433264887064,0.926762491444216,"1",379.595362246875,NA,-2,0,0.614115336944207
"Alectoris rufa","Aves","Galliformes",-0.225624533611534,466.5,516,0.99512115,NA,"1",361.7763807312,NA,0.4,0,0.452534280642958
"Perdix perdix","Aves","Galliformes",-0.118512185281647,386,404,0.965366187542779,1.04695414099932,"1",225.6,NA,-1,1,0.552458782278978
"Alopochen aegyptiaca","Aves","Anseriformes",0.00782997158170153,2101.25927596545,2615.60694310893,2.05776865160849,2.00355920602327,"1",822.984375,NA,-0.67,0,0.708351064529187
"Pytilia melba","Aves","Passeriformes",-0.233640991413924,15.25,15.5,NA,NA,"1",11.049,NA,0.67,0.8,0.442610817408145
"Lagonosticta senegala","Aves","Passeriformes",-0.140159898823755,9.73306244807914,9.10573018893168,0.58590006844627,0.58425735797399,"1",8.61,NA,0,1.4,0.619940705657761
"Amadina fasciata","Aves","Passeriformes",0.0742449464821784,18.3236698525768,18.0561069532119,NA,NA,"1",16,NA,0,0.8,0.555539698387992
"Amandava amandava","Aves","Passeriformes",-0.0205611372876423,8.59324443960396,8.8216027264667,NA,NA,"1",NA,NA,-0.2,1.6,0.494392524192459
"Aythya valisineria","Aves","Anseriformes",0.0993668802210931,986.528230287569,1055.33411898615,2.09609856262834,1.21724845995893,"1",612,NA,-1.83,1,0.689337170953288
"Zenaida macroura","Aves","Columbiformes",0.0463010666153814,115.5,123,0.373203285,0.219028063,"1",55.2,NA,0,0.6,0.493834159909359
"Cyanoramphus auriceps","Aves","Psittaciformes",0.0791507966153106,49.9956729786926,61.1745805765402,0.912251882272416,0.925941136208077,"1",NA,NA,-1.5,0,0.479644570773789
"Aratinga jandaya","Aves","Psittaciformes",-0.123444944381156,117.281947100518,116.276084637479,1.89075975359343,2.00164271047228,NA,NA,NA,NA,0,0.524399411490475
"Lophodytes cucullatus","Aves","Anseriformes",0.00722428427924104,441.081682014294,512.168966401299,1.86995208761123,1.97782340862423,"1",660,NA,-2,0.8,0.7613675433599
"Mergellus albellus","Aves","Anseriformes",0.0121843353285129,422.201776022887,571.33575762675,2.00164271047228,2.0041067761807,"1",336,NA,-2,0.8,0.670980371657426
"Patagioenas leucocephala","Aves","Columbiformes",0.21635601662451,233.35,245.45,0.999315537,0.999315537,"1",NA,NA,0,0.4,0.483547754048053
"Gallinula chloropus","Aves","Gruiformes",0.0995123831146002,341.03434695534,361.129951635512,0.997218344,0.999315537,"1",312.2,NA,0.2,0,0.496769987417531
"Leucopsar rothschildi","Aves","Passeriformes",0.0130832810417918,90.8334683865504,99.0820884344545,1.57426420260096,1.72922655715264,"1",NA,NA,NA,0,0.818660371368618
"Morus bassanus","Aves","Suliformes",0.0217443928287168,3067,2932,2.98536345,2.997946612,"1",106,NA,0.25,0,0.505089184591584
"Anas bahamensis","Aves","Anseriformes",0.00685231354635645,483.264770113571,547.307245963609,1.06365503080082,1.10171115674196,"1",273.7,NA,NA,0,0.684018645312772
"Chlorophanes spiza","Aves","Passeriformes",-0.236564792205878,19.5795662296046,16.7656143688426,NA,NA,NA,NA,NA,-1.67,0.4,0.477679432254596
"Cyanerpes cyaneus","Aves","Passeriformes",0.156190822836074,13.3864825843228,13.3865146866554,1.21067761806982,1.28186173853525,NA,3.08,NA,-1.5,1.2,0.567421009481328
"Euphonia violacea","Aves","Passeriformes",-0.0823095516150583,14.1240776957248,13.4009456291919,0.685010266940452,0.818617385352498,NA,NA,NA,-1,1.4,0.545741247382534
"Otus scops","Aves","Strigiformes",0.0774909641382037,92,76.6,1.42970568104038,0.825462012320328,"1",46.5,NA,-0.8,0,0.550219312468294
"Todiramphus sanctus","Aves","Coraciiformes",-0.105814763334829,50.3397640598173,49.3138460211084,1.77138945927447,1.81409993155373,"1",NA,NA,0,0,0.524264574165844
"Aix sponsa","Aves","Anseriformes",-0.08889477760958,562.837897458319,606.11163098457,0.999315537,0.999315537,"1",778.8,NA,-2,1.4,0.835078444254436
"Nandayus nenday","Aves","Psittaciformes",-0.0657150727988485,133.850208225009,132.590711940527,1.94798083504449,1.38918548939083,"1",NA,NA,NA,0,0.568260020813147
"Cyanoramphus novaezelandiae","Aves","Psittaciformes",-0.287255150907876,67.180070660638,74.6124155891648,0.621218343600274,0.722792607802875,"1",NA,NA,-1.75,0,0.623928422427738
"Geronticus eremita","Aves","Pelecaniformes",-0.0277242142814133,1097.4130085164,1242.6370052036,2.93305954825462,2.98425735797399,"1",204,NA,0,0,0.820409142242239
"Recurvirostra avosetta","Aves","Charadriiformes",-0.0434058041487111,297.278478288407,315.755984849811,1.91540041067762,1.96030116358658,"1",117.1315,NA,0,0,0.732218468051205
"Zenaida asiatica","Aves","Columbiformes",0.00463781633751991,153,153.1087462,0.999315537,0.999315537,"1",31.2,NA,0.17,0,0.499005745236987
"Glaucidium passerinum","Aves","Strigiformes",0.127601742838038,73,58,0.997218344,0.999315537,"1",41.5,NA,-2,0,0.477672082765506
"Vanellus chilensis","Aves","Charadriiformes",0.0428972706404925,242.442921453826,242.264319449943,1.91184120465435,1.70896646132786,"1",NA,NA,NA,1,0.510765461120699
"Anseranas semipalmata","Aves","Anseriformes",0.0505465114707112,2013.93596598068,2509.8631639182,2.9347022587269,2.64366872005476,"0",1024,NA,0.29,0,0.631012126096296
"Nycticorax nycticorax","Aves","Pelecaniformes",0.0171066254886899,683.923875994837,781.606692941839,1.87926078028747,1.24216290212183,"1",136,NA,-0.5,0,0.677942596100865
"Pteroglossus beauharnaesii","Aves","Piciformes",-0.130120456523964,206.538748739921,213.116945391816,1.89459274469541,2.90759753593429,NA,NA,NA,NA,0,0.57661401367283
"Ramphocelus bresilius","Aves","Passeriformes",-0.0143218356064226,32.4240998559104,32.6613198123253,1.58904859685147,1.59233401779603,NA,NA,NA,NA,1.8,0.567531964294169
"Guaruba guarouba","Aves","Psittaciformes",0.0968411443064927,252.406800749963,242.480893890916,2.68418891170431,3.32566735112936,NA,NA,NA,-1,0,0.634626995655334
"Ramphocelus carbo","Aves","Passeriformes",-0.0777971029206469,27.2891902948336,27.7423905562599,0.817522245037645,0.644216290212183,NA,NA,NA,-1,1,0.565176660469255
"Pelecanus onocrotalus","Aves","Pelecaniformes",-0.166584486938086,7035.35089917844,9069.50060882934,3.44722792607803,3.3305954825462,"1",360,NA,0,0,0.675650917154055
"Platycercus adscitus","Aves","Psittaciformes",0.231427638204271,113.4,110.4,1.492681725,NA,"1",NA,NA,-1.67,0,0.498440421092169
"Agapornis personatus","Aves","Psittaciformes",-0.0851729667041844,52.2866928596657,48.0264401286621,1.13648186173854,0.908692676249144,"1",NA,NA,NA,0,0.604596688322789
"Neophema elegans","Aves","Psittaciformes",-0.213693839224245,44.7679085071584,45.3513158392327,0.842984257357974,0.449007529089665,"1",NA,NA,-0.67,0,0.536839685045019
"Cyanerpes caeruleus","Aves","Passeriformes",-0.10797796587821,11.7718127418034,12.8927837338435,NA,NA,NA,NA,NA,0,1,0.540042847370895
"Dacnis lineata","Aves","Passeriformes",0.214581689784379,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.399305999034714
"Todiramphus cinnamominus","Aves","Coraciiformes",-0.230787554661082,65.5947330311233,59.8510990944401,1.82395619438741,1.93456536618754,NA,NA,NA,0,-0.4,0.652484721934168
"Goura victoria","Aves","Columbiformes",-0.118923459811506,2049.32155177788,2201.97590464658,2.03039014373717,2.13689253935661,NA,NA,NA,NA,0,0.635183293853127
"Cygnus melancoryphus","Aves","Anseriformes",0.0613857644860869,4163.23488756956,4865.63710289606,2.03750855578371,1.97015742642026,NA,1362.750000066,NA,NA,0,0.700687107326132
"Phoeniconaias minor","Aves","Phoenicopteriformes",-0.245405517282898,1391.13228594318,1722.02906384443,2.96509240246407,3.86502395619439,"1",117,NA,NA,0,0.678692922941676
